customer_id,registration_date,age,gender,location,account_type,login_frequency,transaction_count,avg_transaction_amount,total_spent,customer_service_interaction_count,churn
551dcffc-219a-4314-a1ea-ebb5d11ca824,2025-01-12,59,Male,Brianville,savings,23,235,794.35,186672.25,6,1
27a3fde9-cef1-417c-bf75-aa8613472965,2020-11-17,65,,East Stephanieview,checking,3,64,281.79,18034.56,1,1
b0d65717-fec8-4e07-8210-5dd56f72692b,2024-10-16,53,Female,Martinstad,,12,44,631.81,27799.64,9,0
5931a9c4-dcf5-424f-9968-021c618ef16e,2020-11-16,49,Female,Port Andrew,,30,99,934.57,92522.43,2,0
d00facaa-0c40-4c0d-a383-bdf8a85f8aa4,2023-02-20,24,Male,Michaeltown,,23,469,808.33,379106.77,4,1
5308a67b-5e70-4d8d-a67c-d619afd9d3fc,2021-07-18,68,,Chavezberg,savings,30,440,50.31,22136.4,0,0
f9f950e9-d635-4c6b-ab93-e122d0e438b7,2020-01-17,43,Female,New Mark,savings,15,309,30.26,9350.34,0,0
49085767-43c7-4bdc-9789-20e0b213989f,2022-08-14,44,,West Seanfurt,,20,234,491.36,114978.24,4,1
b08e1720-ca54-4c77-8bb9-be76890d3c64,2022-01-14,33,Female,Thomasview,savings,23,167,537.44,89752.48,0,1
ca80e064-7b19-42ce-8880-4e3a1b6ec2ee,2025-05-02,18,Male,South Rachel,checking,20,25,692.22,17305.5,0,1
28115c88-e0aa-4ab6-9bb1-e7976064da79,2020-07-12,48,,South Kathleen,,18,81,582.3,47166.3,2,1
60e9216a-b82d-41ba-a2b8-5f71add1d374,2023-05-11,24,Female,Franciscotown,loan,9,46,359.98,16559.08,9,1
2886ebf7-2c34-4e9a-91f7-6084d26659b8,2022-05-21,52,Female,Kaitlinbury,,20,229,281.56,64477.24,7,0
493dbd66-b9fa-412c-ac95-6a598f2ff73c,2021-03-25,35,Female,New Margaret,checking,9,174,571.03,99359.22,0,1
76ce3a46-2daf-4f3c-849d-d71ede6f9a65,2022-05-13,70,Female,West Paul,loan,3,469,520.28,244011.32,1,0
b9d026ff-fc32-4dfa-9c0a-0c2b84a307f1,2020-04-01,65,Female,South Bryan,loan,7,310,659.71,204510.1,2,1
d1c4e0a6-3614-441c-8759-9a3d823da83e,2025-02-10,39,,West Christine,savings,24,469,335.61,157401.09,5,1
0f619513-3571-4ece-a2d2-686000afbd04,2020-09-02,23,Female,Taylorborough,,20,364,613.43,223288.52,6,1
e8959c94-6e5c-47ab-8f94-1c55178d3866,2021-12-23,35,Female,Courtneyfurt,checking,22,131,52.12,6827.72,10,1
6d1a2ea9-4632-47f9-a3f5-54edfea01d3a,2023-06-08,26,Male,Snowberg,savings,30,492,192.19,94557.48,6,1
03e368ae-66fd-4f9f-8fbe-2c9bfb3fc38a,2024-03-09,42,Male,Deborahshire,checking,6,236,772.99,182425.64,7,0
6e22d462-1f9e-4584-94b9-bc12c56f25a3,2020-04-08,36,Female,East Jamestown,savings,23,30,212.37,6371.1,4,0
e4f59b26-5193-48d6-af2e-9a5def381f09,2024-06-08,36,Male,Brownfort,savings,24,460,167.62,77105.2,6,1
5ea8a021-bd20-4ec5-a22b-60b799110f84,2022-05-30,36,,Rhondamouth,checking,21,42,87.57,3677.94,5,0
96a022fd-550e-4648-ad04-3c0d2977c981,2021-01-03,34,Female,West Kenneth,checking,25,210,589.5,123795.0,0,0
5e3477ac-4e08-402c-8eaf-f2e3353d87c0,2021-08-02,30,Male,Smithburgh,,19,347,710.64,246592.08,7,0
32a37198-612d-47f0-b4df-4e491dad5694,2023-08-18,40,Female,Archerhaven,checking,21,80,82.45,6596.0,4,0
4dd231bf-42df-482d-9402-4710e1bd9995,2024-10-21,18,Male,Paynechester,savings,20,411,170.25,69972.75,0,0
2e50394f-de7c-4fb4-9b8f-01cb8734f3a3,2022-11-13,43,,Williamston,checking,11,26,483.4,12568.4,4,1
428eb0c0-6a36-4879-918b-8b8159e56e0e,2021-04-10,46,Female,Leemouth,,22,343,11.5,3944.5,7,1
9d09e04a-95bf-4420-8647-7daaf717592c,2025-04-19,56,,Reedhaven,savings,24,494,484.19,239189.86,4,0
c582dd91-c989-47f7-a4a0-6127fc3fd1d1,2022-08-25,27,Male,New Benjamin,checking,25,390,563.08,219601.2,8,0
f39938cb-1770-43b8-8a59-f88502a324dd,2024-07-25,18,,Morrisonton,,9,19,957.49,18192.31,8,0
55feea79-f59e-45de-8ab3-d6863b15e4b6,2025-04-26,62,,Charlesshire,,10,277,717.2,198664.4,6,1
3d9b9dfa-17cb-428e-bae8-7cca0e888bbf,2024-10-10,53,Male,West Judystad,savings,5,350,631.45,221007.5,8,0
2b39444c-f3d0-40da-8be6-a87d56787007,2021-05-20,43,Male,West Brendan,loan,1,483,950.18,458936.94,4,0
a0cb42d1-a785-45b6-8844-d1e8b0a6147c,2023-09-12,27,,North Danaview,savings,1,186,536.88,99859.68,10,0
c5308fab-2cc0-40b5-ad9c-3f657f9b9847,2021-03-26,31,Male,West Chelsea,savings,10,162,377.69,61185.78,5,0
fcbe6a68-0c16-42e4-8a0e-368786c0600b,2023-01-22,57,Female,South Brianbury,loan,3,180,434.11,78139.8,7,1
b68f9dd3-fd0d-46c6-b00b-1255e3182f87,2023-06-10,46,,Lisaview,loan,16,312,805.75,251394.0,6,1
32ccf476-28f1-45f6-93e0-a240bd600061,2024-06-25,25,,Hollandfort,checking,14,181,234.65,42471.65,5,0
5a4b3da8-e18f-41e6-a11e-51334413dada,2022-04-15,37,Male,Ryanberg,loan,3,199,373.5,74326.5,8,0
3492068f-5df4-42be-a722-871978733a92,2022-12-02,55,Female,Amyside,savings,26,225,397.63,89466.75,8,1
f0e40805-8ff1-4517-b028-efd062365581,2024-08-20,35,Female,Stoneview,,14,69,948.28,65431.32,2,1
a871a142-8f74-4cab-9979-9ed471edfb52,2020-02-02,37,,Port Angelaport,loan,16,376,663.01,249291.76,7,1
333330b0-663b-40e9-9553-bc0f44539c94,2021-07-16,41,Female,Brendaborough,checking,23,323,57.71,18640.33,5,1
57b1d3cb-df2a-4915-bf13-87953d02bee6,2021-03-14,48,,Port Paige,,16,472,631.53,298082.16,6,1
393a388f-d1a9-4813-b7f8-2e466d55c8e2,2024-07-22,64,Female,Lindaside,,17,365,316.87,115657.55,10,1
30bdb4a8-d403-41b4-a797-a4a489cd24dd,2021-09-01,34,Male,Rodriguezhaven,loan,16,359,513.21,184242.39,8,1
1ba88a79-cdc4-464e-aae3-0bdce51fbca9,2020-01-17,51,Female,Ashleyville,,30,500,729.11,364555.0,4,1
7c0e626a-80be-48a3-9c2e-a6ceb5610ace,2021-04-07,31,,Port Morganhaven,loan,27,130,59.62,7750.6,6,1
a8d72489-0946-4f65-85c1-f5e174e5c45b,2021-04-17,45,Female,East Jasonmouth,savings,24,455,393.26,178933.3,3,1
06349eeb-8506-43ad-bf19-fe1e0ae11e60,2024-06-30,46,Male,Anthonytown,savings,18,447,11.16,4988.52,6,1
432247d6-0d03-4b66-b877-afc382259112,2020-03-13,32,Male,Carrmouth,,7,449,124.35,55833.15,4,0
97712093-ca02-4665-b12d-7aecf280cb3a,2023-03-03,31,,Torresstad,checking,18,271,875.15,237165.65,8,0
61e914fb-b85b-418d-9176-c8a9f3c89c74,2024-09-04,49,,Wagnerside,loan,7,280,699.61,195890.8,3,1
d905b66c-a961-4776-b71d-615b8fe5251a,2021-12-19,45,Male,North Jasonton,loan,20,220,53.63,11798.6,3,0
89a47614-6844-4748-b103-ea9b22c1cdef,2023-05-27,57,Male,East Megan,checking,21,221,653.01,144315.21,5,1
38522479-3243-47cf-b7b6-c9cd488fef7e,2021-07-14,34,,Craigport,,27,366,958.6,350847.6,5,0
0c0eb433-1121-4bcf-b0df-e74e3be5ef2b,2024-07-28,53,Male,Kevinborough,checking,7,230,950.76,218674.8,1,1
27938e3d-9f1b-4c7d-a894-aeac3cd04130,2022-02-14,25,Female,East Wendy,checking,6,108,873.97,94388.76,7,0
4bc69165-6736-40e6-94a3-e460f28b7c96,2024-07-22,64,Female,Lake Nicholas,loan,7,56,538.04,30130.24,10,0
9c609b38-443e-4e04-ae20-bef005129d08,2021-10-17,39,Male,New Greg,loan,9,402,356.96,143497.92,5,0
ad712198-dd6e-4fab-abc3-c29ffcc9a2b3,2024-05-18,54,,Millerchester,savings,21,241,600.58,144739.78,5,0
7b6c590d-436a-42c5-8c88-d149279ed536,2022-12-22,55,,Markborough,loan,25,442,259.8,114831.6,6,0
5f02ced9-f0ed-4b5a-a98b-f295162d51e8,2023-12-22,58,Male,West Brittany,savings,29,452,332.96,150497.92,1,0
fe98b7c3-7111-4ef9-85ce-c020aaa0dc0d,2020-03-06,20,Male,Pinedamouth,loan,18,283,583.09,165014.47,9,0
8a3d4048-65ea-44fa-be7e-9ab4ee672839,2025-04-02,40,Male,East Katelyn,loan,22,467,801.15,374137.05,3,1
0cb88d16-91b1-43cb-8484-428684fc8394,2020-04-20,32,,Martinezfurt,loan,14,317,786.81,249418.77,2,1
7db7e5a3-2299-4a31-a677-b74a3640bf02,2025-05-28,42,Female,North Isabellaberg,savings,11,453,168.72,76430.16,9,0
ab8f25bd-c3e4-4c14-aecb-e5f07669087b,2022-10-16,58,Female,Keithland,savings,12,406,565.5,229593.0,5,1
4b58e76f-31a9-40fe-8e74-4b098dc78b53,2023-11-15,55,Male,New Eric,,23,227,503.42,114276.34,10,0
288e8610-dbef-47e7-8939-d84e3f30addb,2023-01-05,39,Female,Patrickstad,loan,30,276,988.32,272776.32,4,1
4e2e7963-65c1-4a27-9f0d-8203189f458f,2020-12-15,43,Female,Lake Jamesborough,loan,24,289,960.29,277523.81,6,0
d99e677c-b442-4f65-afd7-cdc985946b7a,2022-07-06,69,Male,East Melanie,savings,28,429,214.22,91900.38,2,1
166bbca5-f698-4aa8-8c82-c0c5d0edf300,2024-08-09,23,,West Bryce,checking,17,237,231.77,54929.49,1,0
0a85c5da-6bd4-42ff-9a1c-5ef1919e5c4b,2023-11-15,55,,West Kevin,,4,453,11.35,5141.55,4,0
38541d41-553f-4210-932b-7edffc8210fc,2025-03-04,31,,Parkermouth,savings,28,10,179.44,1794.4,5,1
666eafcc-19ad-42de-a18f-9233f83471bd,2022-04-05,52,,Jacobtown,,25,393,55.96,21992.28,5,0
ecee28aa-44b3-4b9f-9df3-86f154a9addf,2023-11-25,35,Male,West Derrickfort,savings,17,436,137.39,59902.04,9,0
15cf82af-94f6-4903-a080-71f50fec9ff6,2023-03-01,18,Female,Jessemouth,checking,25,63,971.09,61178.67,5,0
87c15aee-f7ba-4ccd-82ff-448efaed9f1e,2020-03-03,32,Female,Gregoryview,checking,14,423,489.86,207210.78,4,1
1cc2c730-1516-4f54-aff3-2465b7f3b5f9,2020-02-04,58,,Mitchellfurt,loan,10,133,606.0,80598.0,6,1
bb5184b5-e97d-4795-9037-9d44e6a95910,2023-05-26,56,,Floresstad,checking,8,109,399.73,43570.57,1,1
90e5f8ef-12b5-4c17-b534-5ca2bf0fdf3c,2020-03-29,54,Female,New Joel,,24,61,67.08,4091.88,6,1
57f33b6f-3af6-4c1b-9253-0e8c3ecc4ec3,2023-11-13,19,,Port Jamesberg,loan,18,243,784.71,190684.53,2,1
0c607582-3753-4176-b4d8-7b1ed27ddeba,2024-11-28,38,,Josephton,checking,28,318,46.95,14930.1,6,1
c3ef1525-1e9c-47f5-a806-de78cdb381c9,2021-03-08,48,Male,Lake Paultown,savings,4,77,46.69,3595.13,4,1
81884ec4-353b-4e92-825d-98d318e29f29,2024-09-25,31,,Gloriamouth,savings,11,495,899.47,445237.65,6,1
2ec336d6-31b2-43db-ac91-ab6d865c1c27,2021-07-29,55,Female,Annamouth,loan,5,500,58.89,29445.0,10,1
e3100383-cff9-46b2-a965-9fa73acc3a5b,2022-11-19,55,Male,Jessicamouth,,5,226,218.61,49405.86,5,0
d0e423d7-64ff-4435-a145-e57f2c8c29f9,2024-11-24,27,Female,Coopertown,,8,304,335.97,102134.88,0,1
ce6b9a98-0b10-4d83-947f-a9e695080c58,2024-12-31,50,,South Christinechester,,10,439,767.57,336963.23,10,1
6b02d1ee-f705-4aeb-ab91-72cfeb539492,2020-05-19,69,,Sergioshire,loan,12,66,626.29,41335.14,9,1
2759f5b3-3097-4325-b8e2-500ed690012d,2021-01-05,22,Female,East Joshuatown,,4,396,911.43,360926.28,9,0
14a28b1a-424b-4786-9747-255ee806301f,2025-07-14,70,,Fisherport,loan,17,41,722.41,29618.81,1,1
220aa391-2e60-4090-be02-87b707abf59e,2022-09-09,22,Male,Williamstad,savings,18,52,852.92,44351.84,3,0
a5d89312-6a09-4ee2-8e71-e337f86a528b,2021-06-14,49,,East Justinview,,28,318,727.22,231255.96,5,0
5971a34b-b281-495f-ad74-b708e93a61e4,2024-06-01,70,Female,New Nancy,checking,12,260,802.61,208678.6,6,0
10c17c04-c991-4793-bc29-57a3c5c24d89,2024-07-27,68,,Davisport,checking,19,157,500.88,78638.16,6,1
375f6d17-1452-44af-8356-cbf898bdb7c9,2024-09-18,68,Male,Petersonfurt,savings,18,477,46.45,22156.65,6,0
f2a570b6-e766-484a-9cf1-16fdecae244a,2020-02-02,47,Female,South Adrian,,29,69,995.21,68669.49,6,1
5c8dfad3-85d3-43df-ab5e-050e8d4604f8,2025-07-02,70,Female,Port Jenniferside,checking,3,157,495.13,77735.41,8,0
b0e8e0ed-1822-43a4-844f-46925ffdedbb,2024-07-11,54,Female,Stacyview,checking,22,80,459.13,36730.4,1,0
37826b49-9079-4e99-a006-8a34453a6741,2020-08-11,42,Female,Alexandramouth,,8,179,34.93,6252.47,2,0
c215d9f7-3690-4300-9ff9-21dd0811353f,2020-12-18,37,,Fergusonstad,checking,28,270,963.36,260107.2,9,1
ce775908-a76c-47ce-b316-e9977f493dbc,2024-02-09,35,Female,Johnsonland,checking,23,440,575.59,253259.6,6,1
a4720ed6-61e3-405c-a671-efd99e3c8a49,2023-11-22,31,Female,Robertstad,loan,24,275,442.78,121764.5,9,0
fb0d442d-a7a6-4d37-ad80-922bbaea4af5,2025-03-28,49,Male,Kevinstad,loan,7,163,190.36,31028.68,4,1
98d1327c-73d1-4b6c-8c30-d29bb5a2c994,2023-10-19,67,Female,Port Hannahville,loan,13,351,187.56,65833.56,1,0
3d0e5795-aeb9-478e-8b32-6c10071be269,2023-05-23,51,Male,Lake Jennifer,loan,22,233,457.48,106592.84,1,0
2d9aeb7c-898c-4414-9cd7-e345270397de,2022-10-13,19,,Staceyburgh,,7,183,614.63,112477.29,0,1
13494d7c-1ff4-483e-92ad-512a773715f5,2022-12-10,27,Female,Hatfieldside,,23,143,542.6,77591.8,1,1
9315b536-94d7-4229-badb-96e42fd81d37,2022-01-19,60,,New Clayton,,24,64,75.48,4830.72,5,0
fa8cd848-5b91-402f-bb30-c056fce7c600,2025-02-11,50,Male,Paulside,,9,103,827.81,85264.43,5,0
166b07bc-2c8e-4254-87e6-4d8cd65a99d7,2022-05-23,20,Female,South Amanda,checking,17,348,528.03,183754.44,0,1
6ed289ac-3f7a-4f82-aa35-615fc4c4ea7e,2024-09-19,38,Male,South Dennis,savings,19,471,915.58,431238.18,7,1
c24bd7a5-c569-4093-8642-2ba01017911b,2023-12-26,18,,East Taylormouth,savings,2,95,819.32,77835.4,3,1
c14531c4-bc15-4297-a8ad-194c1c4b07fb,2021-06-02,18,Female,Lake Sarabury,checking,1,111,14.67,1628.37,4,1
7cc58951-eb46-4352-93ac-2f585f32967d,2021-03-27,45,Male,West Angelafort,loan,2,158,23.05,3641.9,4,0
15742d18-792b-4c7e-a702-755c3eda5d77,2022-10-14,57,Male,Griffinville,,12,380,625.03,237511.4,8,1
fe9dc0f6-4f2e-4f85-a385-7a6750466281,2022-11-18,43,,Tinamouth,savings,2,82,18.26,1497.32,8,1
53743aed-5920-49f6-8861-54bec811d1e2,2023-05-14,59,Male,Port Robert,checking,1,259,873.4,226210.6,5,1
31870ed0-db51-4b11-8b35-d521949fdf4f,2024-05-07,45,,New Joseph,loan,18,330,609.25,201052.5,6,1
bb30d91d-7a88-433d-81c3-cd9ac4b56fb5,2022-11-22,21,,Mullentown,savings,7,429,826.05,354375.45,3,1
6b4cbcfa-2b36-4ee7-a59c-019572fb960f,2022-04-15,29,Male,South Adamshire,savings,13,497,628.12,312175.64,9,0
30d5279e-ec54-4d8a-ab62-b8b41622be3c,2024-07-08,65,Female,Port Angelaview,savings,22,497,113.01,56165.97,2,0
3f179c88-7bf2-4ff6-ae04-0ec74f879c73,2021-04-05,40,Male,Port Conniebury,loan,10,184,190.79,35105.36,6,1
639b57f8-2f81-468d-9f77-5697b1520b19,2023-10-27,21,Female,New Anne,checking,8,474,695.44,329638.56,10,1
b068d1b6-28b8-4f3c-bc64-1717b3b8d197,2021-11-02,44,,Edwardberg,savings,19,487,792.0,385704.0,0,1
02acdcc3-a834-4db9-a67e-25d715756432,2024-03-16,65,,Leemouth,loan,3,457,167.02,76328.14,3,1
fa8384ca-b712-42f9-b469-90750ce1df85,2024-01-12,54,Female,Seanview,,20,67,285.6,19135.2,0,1
2c56ff7c-c2f1-48b9-b0b5-c62d436e14b2,2022-07-18,57,Female,New Angelamouth,checking,5,347,654.26,227028.22,2,1
5a535c6a-a4c8-42a2-a211-e9fb9c273ba3,2020-09-21,22,Male,Port Robert,loan,7,390,631.84,246417.6,1,0
1c12ce33-c2ae-4551-b4a7-99363929d6b4,2020-02-04,46,Male,West Jonathanmouth,,11,236,556.01,131218.36,3,0
fed39974-466c-4081-8506-2cb3749a74d6,2025-06-09,57,,Kimberlyland,loan,3,254,906.86,230342.44,0,0
cf43ba51-8960-4c15-a17b-59d1dd44156a,2021-10-18,18,,Port Paulaport,savings,30,475,119.45,56738.75,6,0
708c6da1-2bcb-4599-8076-9af0eef4cf94,2021-11-12,28,,North Meghanville,checking,2,18,641.75,11551.5,4,1
fb5c59e5-180a-4819-b207-473561ec919e,2021-08-09,40,Male,West Davidberg,checking,28,462,734.88,339514.56,10,0
a399a14b-8382-4afb-bc47-d2ffc4b0b986,2023-12-05,37,,Lake Davidport,savings,4,234,374.47,87625.98,1,1
04926a36-9492-49c0-bbd8-ab58fa1e597e,2022-06-02,21,,New Michaelview,checking,14,463,428.11,198214.93,5,1
86759020-0baa-4bd6-9612-b43e9de0c5c2,2022-07-17,44,Female,South Heidibury,savings,19,451,678.74,306111.74,4,1
ec242d9d-a2b6-4ed0-82f3-b91da8c94705,2022-04-12,20,Male,North Maryborough,,21,27,385.39,10405.53,0,1
2243579f-181e-4c3d-967a-b0ff385dfd37,2024-12-17,21,,North Travisfort,savings,6,230,786.53,180901.9,0,1
32e95c96-3aef-4d86-9939-ce18a529b782,2022-04-15,43,Male,Tinaland,savings,14,417,156.14,65110.38,10,1
19c994ab-2756-4781-9b79-05a838c3ee39,2021-11-12,54,Female,Michelleton,checking,28,33,514.71,16985.43,4,0
8c0656a4-fc8b-436a-90c0-58cbf59188eb,2020-01-29,46,Male,Ashleyside,checking,7,215,736.56,158360.4,1,1
0059968e-f805-4a7c-9027-0c7470ea04ff,2025-02-07,26,,East Erica,savings,2,58,343.13,19901.54,2,0
91f5d6f6-c5bf-4714-b54f-33e99cb40924,2020-11-04,24,Male,Austinshire,,13,182,105.31,19166.42,8,0
c7d8cf90-d0ba-4ce8-b635-cf69134654f4,2021-05-17,54,Male,North Crystal,savings,21,57,915.73,52196.61,3,1
a504a8e0-95fa-4c7a-9b38-457c082e2e9e,2025-06-18,43,,Jamestown,loan,21,395,412.32,162866.4,6,0
8cddf940-f3bb-4c91-aff7-008280e90ce2,2025-01-27,64,,East Robertburgh,loan,5,171,728.98,124655.58,8,0
ff76eebc-2be8-4358-807c-9277cde364f3,2023-08-27,59,Female,Phamstad,checking,29,422,963.59,406634.98,9,0
5bdc066c-c535-4c14-b465-561b688d4334,2025-03-17,31,Male,Parkview,checking,8,147,832.89,122434.83,9,1
59167fcb-bfa9-4d03-b8ae-0b40d398116c,2022-03-01,23,,Baxterbury,checking,3,237,937.97,222298.89,10,1
0cd67357-43e5-4c14-9d96-1fddd9489a94,2021-01-09,26,Male,Victorton,,22,445,823.53,366470.85,9,0
ed864456-6786-4a2e-8782-128825f7dc8a,2021-11-17,42,Female,East Jerry,checking,2,345,558.06,192530.7,10,0
d356bf83-3027-4be8-b0cb-d39ee0fe74a6,2024-08-20,70,Male,New Joshuaton,loan,4,141,592.54,83548.14,1,1
194bcc22-1d73-4596-adf9-160a5f1fba50,2021-08-23,41,,Ericmouth,savings,26,454,215.82,97982.28,2,0
51550288-6cc3-496d-b203-825317a8aeec,2023-11-16,45,Male,Lake Ryanland,savings,18,267,619.99,165537.33,3,0
3de628ee-363d-41e2-9589-149430a05305,2023-04-24,31,,Laurenville,,27,85,26.19,2226.15,0,0
05246424-2d1d-49a4-9a3a-c871a93ce02d,2022-08-16,33,Male,Janeton,savings,16,222,839.8,186435.6,10,0
6129914c-5b34-4cd6-98d8-fe84fda00d8f,2021-11-17,38,Female,Stanleyside,,5,14,580.87,8132.18,4,1
122d1787-94e4-4aea-9f28-e1691e71b58a,2023-09-14,24,Male,West Scottbury,checking,6,51,350.26,17863.26,7,1
d300b279-74c6-4fa7-b07c-0adbeabe954d,2021-06-23,40,Female,Ellismouth,checking,25,323,771.12,249071.76,0,1
a5c3125a-0752-4d88-b831-dfac5cdb494d,2023-01-12,28,,Garretttown,savings,10,492,449.74,221272.08,7,1
0085456e-a0f2-46e4-810b-12116ec3cd82,2022-05-24,35,Female,East Josephside,checking,16,462,308.3,142434.6,2,1
d41b02c1-841b-421b-92ae-89bbb20f1b42,2020-06-01,57,,Vickiestad,checking,16,197,786.49,154938.53,5,0
1dae6d81-4353-4f94-b38f-2dc217919854,2020-12-16,26,,Hensonmouth,loan,6,209,851.94,178055.46,9,0
ddcbd48e-47f1-480d-9184-cd2da134ae9f,2020-05-30,41,,West Melissamouth,savings,4,393,402.98,158371.14,4,0
ecbd97fa-8598-443c-ad94-f55b4566c2dc,2022-05-30,30,Female,Kevinside,loan,26,280,365.72,102401.6,8,1
cf393bad-47c1-442a-a53d-c342e035d0fa,2023-07-22,63,Male,East Jessicafurt,savings,4,97,297.32,28840.04,10,0
967a95bb-df5c-48c9-9af2-8f07359803b6,2023-03-08,23,Male,Matthewmouth,checking,30,261,279.31,72899.91,0,0
492ea066-7f40-4eed-94bf-c63e44065f0c,2025-06-12,59,Female,New Crystalton,savings,20,23,683.95,15730.85,5,1
6a3cbcdf-011a-4519-8a9c-c21100365327,2025-01-09,29,Female,South Kathleen,loan,9,262,911.63,238847.06,7,1
36121f80-b136-4292-af19-ac012ce88b73,2022-11-05,61,Female,East Tristan,loan,16,224,946.09,211924.16,0,1
2a715fd9-86b4-4ce2-aae6-029e8f59ca50,2024-10-05,52,Female,North Katherineview,checking,30,467,680.61,317844.87,0,1
1bf62307-9ce5-4907-b2cb-028777a903a3,2025-05-23,55,Female,Juliehaven,,22,362,789.12,285661.44,1,1
ca771b6e-298b-4b38-92ce-4c5592780411,2023-08-01,27,Female,South James,loan,2,255,440.78,112398.9,0,0
0d13bcfc-4dc1-4afa-bdd9-879d49ce45b1,2021-06-13,27,,South Zachary,,25,392,137.54,53915.68,6,0
a77473bd-1929-4794-9c0d-9e5810219c99,2025-02-20,25,Female,Silvatown,savings,5,57,598.13,34093.41,10,1
26a0fb9e-2ca3-4efc-8ccd-24e8c7665ea1,2023-06-01,42,,Franklinmouth,checking,7,283,566.15,160220.45,5,1
ce5d7208-12c9-452b-b3d6-72fb3b82122e,2021-01-28,49,Male,North Ronald,checking,3,361,125.27,45222.47,7,0
8cce6ccd-8523-4711-a596-0d1ffa80749d,2022-09-08,29,,Shannonmouth,checking,18,490,13.41,6570.9,4,1
71215b65-fce7-455e-ade2-4507a6ae54f5,2020-01-28,59,,New Jamesland,,19,344,972.83,334653.52,5,1
afa3b853-efb6-4295-b5e7-13d18a1ec1c7,2022-04-10,70,,Thomasport,savings,10,190,305.32,58010.8,7,1
3cf1cc09-4f56-4c5e-9353-d1da3738d29f,2023-12-19,26,Male,Frenchchester,loan,15,67,504.4,33794.8,2,1
9b77511e-e14f-486e-8446-700655c64141,2022-09-18,42,Female,Lewisburgh,checking,28,171,601.89,102923.19,10,1
d9fec96f-0118-48df-8f5e-734609fc175d,2020-02-27,23,Female,Amandaborough,savings,2,473,988.32,467475.36,0,1
162df7de-350d-4690-86df-7f570d6161d8,2024-12-02,53,,Williamview,savings,3,434,606.98,263429.32,6,1
049ceeae-9b7a-4b3c-8982-4f92552a8aa2,2025-03-15,47,Female,Carlystad,loan,4,475,622.07,295483.25,8,1
b6705230-5b69-46c2-99a1-cbc775ab643c,2024-10-14,37,Female,Thompsonland,loan,30,255,575.35,146714.25,8,0
3fa2279d-9597-4bea-9046-b8611aefbd98,2024-01-01,68,Male,Rojasburgh,checking,10,38,546.32,20760.16,5,1
c82b7cc7-4aff-4b8b-84a7-e1f27332716f,2025-03-20,53,Male,South Danielfurt,savings,13,198,324.02,64155.96,6,1
6288bfd5-da25-430f-9343-a79365a36fcd,2021-08-14,23,Male,Jensenhaven,,24,234,903.19,211346.46,0,0
0678615a-acd8-47d4-aaf6-83011abc597b,2022-03-14,45,,Shaneville,checking,14,394,602.79,237499.26,3,1
61b863c4-bed8-42c3-bb8b-c3c514bed62b,2023-02-19,46,Male,East Maria,loan,18,235,531.74,124958.9,4,0
e39f3061-e003-47f9-9ad5-3ca247f8efe7,2022-05-30,38,,West Madison,savings,23,338,161.97,54745.86,3,0
3064d27b-447f-442d-ba63-de11b6a15b7b,2022-02-16,67,Male,Thomasstad,checking,25,235,680.39,159891.65,1,1
1b630109-fdd4-4da1-bf29-7815149dfc4d,2024-03-18,58,Male,Port Rebeccabury,loan,6,85,508.34,43208.9,10,1
785b0455-7afd-4c6b-a4ac-ef8f8fdd7117,2020-04-09,49,Female,Arellanomouth,,4,475,484.19,229990.25,8,0
7a19799b-5e9c-47b5-aaa9-f222049d7374,2020-09-09,21,Female,Joelville,checking,29,298,523.98,156146.04,3,1
3e0b884b-f62a-4a83-b980-2b8fdb0d5bd1,2022-07-08,63,Male,Lake Ryan,checking,17,282,243.0,68526.0,1,1
8f5e74c8-6506-458e-983e-48af23d90c24,2020-07-09,58,Female,New Laurieview,,21,161,371.84,59866.24,0,1
7ba743ca-6e22-4e3c-bd53-0920f0b668de,2022-07-28,42,,Aaronshire,,6,298,410.07,122200.86,6,0
6c92e55f-99cd-45cb-839b-2915472d58cb,2020-04-10,23,Male,New Meganberg,checking,21,20,99.54,1990.8,6,0
87c741d9-552e-4684-989d-ec5020987e52,2023-10-19,29,Male,South Christophermouth,,1,140,856.84,119957.6,7,1
f767903b-925e-4540-a73e-3946b5eafc30,2022-11-03,36,Male,East Ashley,checking,3,175,367.36,64288.0,4,1
5c68e660-ff31-4b57-a9c8-6fb6d5d6d7d6,2021-09-10,20,Female,New Amymouth,checking,20,382,272.78,104201.96,4,1
d4a122be-b9a3-4f60-99ad-6cfe97cecfa8,2023-05-25,26,,Melodyville,savings,25,325,70.24,22828.0,9,1
1ae4f7a5-f7d8-4461-8673-b9a42611a0a2,2022-10-28,53,,Port Anita,,1,55,699.17,38454.35,2,1
d7c5eaff-56d4-4af4-a94f-22e1cfde6c8d,2022-07-24,50,,East Abigailfurt,savings,25,189,941.05,177858.45,9,0
2b624876-acef-43c6-a353-4b43f368d3bc,2020-03-06,67,Female,Lamside,savings,29,336,673.78,226390.08,2,1
b8a0636a-7bb9-42c3-96eb-ccc2da5c1fb7,2023-06-17,68,Female,Nicolestad,checking,25,269,905.08,243466.52,1,0
781e478e-586d-45d8-864f-905d41024770,2022-09-11,34,,New Stanleyfort,savings,24,159,288.09,45806.31,0,1
